t,value
1546543332,84448016
1546543335,84448016
1546543338,84448016
1546543341,84448392
1546543344,84448392
1546543347,84448392
1546543350,84448392
1546543353,84448392
1546543356,84448392
1546543359,84448392
1546543362,84450384
1546543365,84450384
1546543368,84450384
1546543371,84450384
1546543374,84450384
1546543377,84450384
1546543380,84450384
1546543383,84458664
1546543386,84458664
1546543389,84458664
1546543392,84458664
1546543395,84458664
1546543398,84458664
1546543401,84484408
1546543404,84484408
1546543407,84484408
1546543410,84484408
1546543413,84484408
1546543416,84484408
1546543419,84484408
1546543422,84484752
1546543425,84484752
1546543428,84484752
1546543431,84484752
1546543434,84484752
1546543437,84484752
1546543440,84484752
1546543443,84485144
1546543446,84485144
1546543449,84485144
1546543452,84485144
1546543455,84486080
1546543458,84486080
1546543461,84487904
1546543464,84487904
1546543467,84487904
1546543470,84487904
1546543473,84487904
1546543476,84487904
1546543479,84487904
1546543482,84490696
1546543485,84490696
1546543488,84490696
1546543491,84490696
1546543494,84490696
1546543497,84490696
1546543500,84490696
1546543503,84494696
1546543506,84494696
1546543509,84494696
1546543512,84494696
1546543515,84494696
1546543518,84494696
1546543521,84496552
1546543524,84497488
1546543527,84497488
1546543530,84497488
1546543533,84497488
1546543536,84497488
1546543539,84497488
1546543542,84499384
1546543545,84499384
1546543548,84499384
1546543551,84499384
1546543554,84499384
1546543557,84499384
1546543560,84499384
1546543563,84500112
1546543566,84500112
1546543569,84500112
1546543572,84500112
1546543575,84500112
1546543578,84500112
1546543581,84502632
1546543584,84502632
1546543587,84502632
1546543590,84502632
1546543593,84502632
1546543596,84502632
1546543599,84502632
1546543602,84502632
1546543605,84502632
1546543608,84502632
1546543611,84502632
1546543614,84502632
1546543617,84502632
1546543620,84502632
1546543623,84503016
1546543626,84503016
1546543629,84503016
1546543632,84503016
1546543635,84503016
1546543638,84503016
1546543641,84503016
1546543644,84505056
1546543647,84505056
1546543650,84505056
1546543653,84510416
1546543656,84510416
1546543659,84510416
1546543662,84510416
1546543665,84510416
1546543668,84510416
1546543671,84510416
1546543674,84510416
1546543677,84510416
1546543680,84510416
1546543683,84510416
1546543686,84510416
1546543689,84510416
1546543692,84510416
1546543695,84510416
1546543698,84510416
1546543701,84510416
1546543704,84510840
1546543707,84510840
1546543710,84510840
1546543713,84513784
1546543716,84513784
1546543719,84513784
1546543722,84513784
1546543725,84523000
1546543728,84523000
1546543731,84523000
1546543734,84523000
1546543737,84523000
1546543740,84523000
1546543743,84523000
1546543746,84523000
1546543749,84523000
1546543752,84523000
1546543755,84523000
1546543758,84523000
1546543761,84525744
1546543764,84525744
1546543767,84525744
1546543770,84525744
1546543773,84525744
1546543776,84525744
1546543779,84525744
1546543782,84525744
1546543785,84525744
1546543788,84525744
1546543791,84525744
1546543794,84525744
1546543797,84525744
1546543800,84525744
1546543803,84525744
1546543806,84525744
1546543809,84525744
1546543812,84525744
1546543815,84525744
1546543818,84525744
1546543821,84525744
1546543824,84525744
1546543827,84525744
1546543830,84525744
1546543833,84525744
1546543836,84525744
1546543839,84525744
1546543842,84525776
1546543845,84525776
1546543848,84525776
1546543851,84525776
1546543854,84525776
1546543857,84525776
1546543860,84525776
1546543863,84525776
1546543866,84525776
1546543869,84525776
1546543872,84525776
1546543875,84525776
1546543878,84525776
1546543881,84525776
1546543884,84525776
1546543887,84525776
1546543890,84525776
1546543893,84525776
1546543896,84525776
1546543899,84525776
1546543902,84525776
1546543905,84525776
1546543908,84525776
1546543911,84525776
1546543914,84525776
1546543917,84525776
1546543920,84525776
1546543923,84530552
1546543926,84530552
1546543929,84530552
1546543932,84530552
1546543935,84530552
1546543938,84530552
1546543941,84530552
1546543944,84530928
1546543947,84530928
1546543950,84530928
1546543953,84530928
1546543956,84530928
1546543959,84530928
1546543962,84531272
1546543965,84531272
1546543968,84531272
1546543971,84531272
1546543974,84531272
1546543977,84531272
1546543980,84531272
1546543983,84531936
1546543986,84531936
1546543989,84531936
1546543992,84531936
1546543995,84531936
1546543998,84531936
1546544001,84533880
1546544004,84533880
1546544007,84533880
1546544010,84533880
1546544013,84533880
1546544016,84533880
1546544019,84533880
1546544022,84535368
1546544025,84535368
1546544028,84535368
1546544031,84535368
1546544034,84535368
1546544037,84535368
1546544040,84535368
1546544043,84537424
1546544046,84537424
1546544049,84537424
1546544052,84537424
1546544055,84537424
1546544058,84537424
1546544061,84538184
1546544064,84538184
1546544067,84538184
1546544070,84538184
1546544073,84538184
1546544076,84538184
1546544079,84538184
1546544082,84538184
1546544085,84538184
1546544088,84538184
1546544091,84538184
1546544094,84538184
1546544097,84538184
1546544100,84538184
1546544103,84539472
1546544106,84539472
1546544109,84539472
1546544112,84539472
1546544115,84539472
1546544118,84539472
1546544121,84539472
1546544124,84539472
1546544127,84539472
1546544130,84539472
1546544133,84539472
1546544136,84539472
1546544139,84539472
1546544142,84539472
1546544145,84539472
1546544148,84539472
1546544151,84539472
1546544154,84539472
1546544157,84539472
1546544160,84539472
1546544163,84539472
1546544166,84539472
1546544169,84539472
1546544172,84539472
1546544175,84539472
1546544178,84539472
1546544181,84539472
1546544184,84539472
1546544187,84539472
1546544190,84539472
1546544193,84539472
1546544196,84539472
1546544199,84539472
1546544202,84539472
1546544205,84539472
1546544208,84539472
1546544211,84539472
1546544214,84539472
1546544217,84539472
1546544220,84539472
1546544223,84539472
1546544226,84539472
1546544229,84539472
1546544232,84539472
1546544235,84539472
1546544238,84539472
1546544241,84542616
1546544244,84542616
1546544247,84542616
1546544250,84542616
1546544253,84542616
1546544256,84542616
1546544259,84542616
1546544262,84547928
1546544265,84547928
1546544268,84547928
1546544271,84547928
1546544274,84547928
1546544277,84547928
1546544280,84547928
1546544283,84547928
1546544286,84547928
1546544289,84547928
1546544292,84547928
1546544295,84547928
1546544298,84547928
1546544301,84547928
1546544304,84547928
1546544307,84547928
1546544310,84547928
1546544313,84547928
1546544316,84547928
1546544319,84547928
1546544322,84548456
1546544325,84548456
1546544328,84548456
1546544331,84548456
1546544334,84548456
1546544337,84548456
1546544340,84548456
1546544343,84548456
1546544346,84548456
1546544349,84548456
1546544352,84548456
1546544355,84548456
1546544358,84548456
1546544361,84548456
1546544364,84548456
1546544367,84548456
1546544370,84548456
1546544373,84548456
1546544376,84548456
1546544379,84548456
1546544382,84548456
1546544385,84548456
1546544388,84548456
1546544391,84548456
1546544394,84548456
1546544397,84548456
1546544400,84548456
1546544403,84549208
1546544406,84549208
1546544409,84549208
1546544412,84549208
1546544415,84549208
1546544418,84549208
1546544421,84549272
1546544424,84549272
1546544427,84549272
1546544430,84549272
1546544433,84549272
1546544436,84549272
1546544439,84549272
1546544442,84551616
1546544445,84551616
1546544448,84551616
1546544451,84551616
1546544454,84551616
1546544457,84551616
1546544460,84551616
1546544463,84552984
1546544466,84552984
1546544469,84552984
1546544472,84552984
1546544475,84552984
1546544478,84552984
1546544481,84552984
1546544484,84552984
1546544487,84552984
1546544490,84552984
1546544493,84552984
1546544496,84552984
1546544499,84552984
1546544502,84554528
1546544505,84554528
1546544508,84554528
1546544511,84554528
1546544514,84554528
1546544517,84554528
1546544520,84554528
1546544523,84554528
1546544526,84554528
1546544529,84554528
1546544532,84554528
1546544535,84554528
1546544538,84554528
1546544541,84554528
1546544544,84554528
1546544547,84554528
1546544550,84554528
1546544553,84554528
1546544556,84554528
1546544559,84554528
1546544562,84555256
1546544565,84555256
1546544568,84555256
1546544571,84555648
1546544574,84555648
1546544577,84555648
1546544580,84555648
1546544583,84581328
1546544586,84581328
1546544589,84581328
1546544592,84581328
1546544595,84581328
1546544598,84581328
1546544601,84581744
1546544604,84581744
1546544607,84581744
1546544610,84581744
1546544613,84581744
1546544616,84581744
1546544619,84581744
1546544622,84581744
1546544625,84581744
1546544628,84581744
1546544631,84581744
1546544634,84581744
1546544637,84581744
1546544640,84581744
1546544643,84584688
1546544646,84584688
1546544649,84584688
1546544652,84584688
1546544655,84584688
1546544658,84584688
1546544661,84585864
1546544664,84586264
1546544667,84586264
1546544670,84586264
1546544673,84586264
1546544676,84586264
1546544679,84586264
1546544682,84591936
1546544685,84591936
1546544688,84591936
1546544691,84591936
1546544694,84591936
1546544697,84591936
1546544700,84591936
1546544703,84593960
1546544706,84593960
1546544709,84593960
1546544712,84593960
1546544715,84593960
1546544718,84593960
1546544721,84593960
1546544724,84593960
1546544727,84593960
1546544730,84593960
1546544733,84593960
1546544736,84593960
1546544739,84593960
1546544742,84593960
1546544745,84593960
1546544748,84593960
1546544751,84593960
1546544754,84593960
1546544757,84593960
1546544760,84593960
1546544763,84593960
1546544766,84593960
1546544769,84593960
1546544772,84593960
1546544775,84593960
1546544778,84593960
1546544781,84598544
1546544784,84598544
1546544787,84598544
1546544790,84598544
1546544793,84598544
1546544796,84598544
1546544799,84598544
1546544802,84598544
1546544805,84598544
1546544808,84598544
1546544811,84598544
1546544814,84598544
1546544817,84598544
1546544820,84598544
1546544823,84598544
1546544826,84598544
1546544829,84598544
1546544832,84598544
1546544835,84598544
1546544838,84598544
1546544841,84598544
1546544844,84598968
1546544847,84598968
1546544850,84600792
1546544853,84600976
1546544856,84600976
1546544859,84600976
1546544862,84600976
1546544865,84600976
1546544868,84600976
1546544871,84600976
1546544874,84600976
1546544877,84600976
1546544880,84600976
1546544883,84600976
