t,value
1546545072,60
1546545075,60
1546545078,60
1546545081,60
1546545084,60
1546545087,60
1546545090,60
1546545093,60
1546545096,60
1546545099,60
1546545102,60
1546545105,60
1546545108,60
1546545111,60
1546545114,60
1546545117,61
1546545120,61
1546545123,61
1546545126,61
1546545129,61
1546545132,61
1546545135,61
1546545138,61
1546545141,61
1546545144,61
1546545147,61
1546545150,61
1546545153,61
1546545156,61
1546545159,61
1546545162,61
1546545165,61
1546545168,61
1546545171,61
1546545174,61
1546545177,61
1546545180,61
1546545183,61
1546545186,61
1546545189,61
1546545192,61
1546545195,61
1546545198,61
1546545201,61
1546545204,61
1546545207,61
1546545210,61
1546545213,61
1546545216,61
1546545219,61
1546545222,61
1546545225,61
1546545228,61
1546545231,61
1546545234,61
1546545237,61
1546545240,61
1546545243,61
1546545246,61
1546545249,61
1546545252,61
1546545255,61
1546545258,61
1546545261,61
1546545264,61
1546545267,61
1546545270,61
1546545273,61
1546545276,61
1546545279,61
1546545282,61
1546545285,61
1546545288,61
1546545291,61
1546545294,61
1546545297,61
1546545300,61
1546545303,61
1546545306,61
1546545309,61
1546545312,61
1546545315,61
1546545318,61
1546545321,61
1546545324,61
1546545327,61
1546545330,61
1546545333,61
1546545336,61
1546545339,61
1546545342,61
1546545345,61
1546545348,61
1546545351,61
1546545354,61
1546545357,61
1546545360,61
1546545363,61
1546545366,61
1546545369,61
1546545372,61
1546545375,61
1546545378,61
1546545381,61
1546545384,61
1546545387,61
1546545390,61
1546545393,61
1546545396,61
1546545399,61
1546545402,61
1546545405,61
1546545408,61
1546545411,61
1546545414,61
1546545417,61
1546545420,61
1546545423,61
1546545426,61
1546545429,61
1546545432,61
1546545435,61
1546545438,61
1546545441,61
1546545444,61
1546545447,61
1546545450,61
1546545453,61
1546545456,61
1546545459,61
1546545462,61
1546545465,61
1546545468,61
1546545471,61
1546545474,61
1546545477,61
1546545480,61
1546545483,61
1546545486,61
1546545489,61
1546545492,61
1546545495,61
1546545498,61
1546545501,61
1546545504,61
1546545507,61
1546545510,61
1546545513,61
1546545516,61
1546545519,61
1546545522,61
1546545525,61
1546545528,61
1546545531,61
1546545534,61
1546545537,61
1546545540,61
1546545543,61
1546545546,61
1546545549,61
1546545552,61
1546545555,61
1546545558,61
1546545561,61
1546545564,61
1546545567,61
1546545570,61
1546545573,61
1546545576,61
1546545579,61
1546545582,61
1546545585,61
1546545588,61
1546545591,61
1546545594,61
1546545597,61
1546545600,61
1546545603,61
1546545606,61
1546545609,61
1546545612,61
1546545615,61
1546545618,61
1546545621,61
1546545624,61
1546545627,61
1546545630,61
1546545633,61
1546545636,61
1546545639,61
1546545642,61
1546545645,61
1546545648,61
1546545651,61
1546545654,61
1546545657,61
1546545660,61
1546545663,61
1546545666,61
1546545669,61
1546545672,61
1546545675,61
1546545678,61
1546545681,61
1546545684,61
1546545687,61
1546545690,61
1546545693,61
1546545696,61
1546545699,61
1546545702,61
1546545705,61
1546545708,61
1546545711,61
1546545714,61
1546545717,61
1546545720,61
1546545723,61
1546545726,61
1546545729,61
1546545732,61
1546545735,61
1546545738,61
1546545741,61
1546545744,61
1546545747,61
1546545750,61
1546545753,61
1546545756,61
1546545759,61
1546545762,61
1546545765,61
1546545768,61
1546545771,61
1546545774,61
1546545777,61
1546545780,61
1546545783,61
1546545786,61
1546545789,61
1546545792,61
1546545795,61
1546545798,61
1546545801,61
1546545804,61
1546545807,61
1546545810,61
1546545813,61
1546545816,61
1546545819,61
1546545822,61
1546545825,61
1546545828,61
1546545831,61
1546545834,61
1546545837,61
1546545840,61
1546545843,61
1546545846,61
1546545849,61
1546545852,61
1546545855,61
1546545858,61
1546545861,61
1546545864,61
1546545867,61
1546545870,61
1546545873,61
1546545876,61
1546545879,61
1546545882,61
1546545885,61
1546545888,61
1546545891,61
1546545894,61
1546545897,61
1546545900,61
1546545903,61
1546545906,61
1546545909,61
1546545912,61
1546545915,61
1546545918,61
1546545921,61
1546545924,61
1546545927,61
1546545930,61
1546545933,61
1546545936,61
1546545939,61
1546545942,61
1546545945,61
1546545948,61
1546545951,61
1546545954,61
1546545957,61
1546545960,61
1546545963,61
1546545966,61
1546545969,61
1546545972,61
1546545975,61
1546545978,61
1546545981,61
1546545984,61
1546545987,61
1546545990,61
1546545993,61
1546545996,61
1546545999,61
1546546002,61
1546546005,61
1546546008,61
1546546011,61
1546546014,61
1546546017,61
1546546020,61
1546546023,61
1546546026,61
1546546029,61
1546546032,61
1546546035,61
1546546038,61
1546546041,61
1546546044,61
1546546047,61
1546546050,61
1546546053,61
1546546056,61
1546546059,61
1546546062,61
1546546065,61
1546546068,61
1546546071,61
1546546074,61
1546546077,61
1546546080,61
1546546083,61
1546546086,61
1546546089,61
1546546092,61
1546546095,61
1546546098,61
1546546101,61
1546546104,61
1546546107,61
1546546110,61
1546546113,61
1546546116,61
1546546119,61
1546546122,61
1546546125,61
1546546128,61
1546546131,61
1546546134,61
1546546137,61
1546546140,61
1546546143,61
1546546146,61
1546546149,61
1546546152,61
1546546155,61
1546546158,61
1546546161,61
1546546164,61
1546546167,61
1546546170,61
1546546173,61
1546546176,61
1546546179,61
1546546182,61
1546546185,61
1546546188,61
1546546191,61
1546546194,61
1546546197,61
1546546200,61
1546546203,61
1546546206,61
1546546209,61
1546546212,61
